me	B-PER	O	O	18
fut	O	O	O	-
impossible	O	O	O	-
de	O	O	O	-
distinguer	O	O	O	-
la	O	O	O	-
moindre	O	O	O	-
de	O	O	O	-
ses	B-PER	O	O	189
paroles	O	O	O	-
.	O	O	O	-
Je	B-PER	O	O	18
comprenais	O	O	O	-
pourtant	O	O	O	-
,	O	O	O	-
à	O	O	O	-
la	O	O	O	-
façon	O	O	O	-
dont	O	O	O	-
il	B-PER	O	O	189
appuyait	O	O	O	-
sur	O	O	O	-
les	O	O	O	-
mots	O	O	O	-
qu'	O	O	O	-
il	B-PER	O	O	189
donnait	O	O	O	-
des	O	O	O	-
indications	O	O	O	-
précises	O	O	O	-
,	O	O	O	-
et	O	O	O	-
faisait	B-PER	O	O	189
des	O	O	O	-
recommandations	O	O	O	-
très	O	O	O	-
importantes	O	O	O	-
.	O	O	O	-
Lorsqu'	O	O	O	-
il	B-PER	O	O	189
se	O	O	O	-
tut	O	O	O	-
,	O	O	O	-
une	O	O	O	-
autre	O	O	O	-
voix	O	O	O	-
se	O	O	O	-
fit	O	O	O	-
entendre	O	O	O	-
.	O	O	O	-
Celle	O	O	O	-
-	O	O	O	-
là	O	O	O	-
!	O	O	O	-

,	O	O	O	-
j'	S-PER	O	O	2
ouvris	O	O	O	-
les	O	O	O	-
yeux	O	O	O	-
sans	O	O	O	-
reconnaître	O	O	O	-
l'	O	O	O	-
endroit	O	O	O	-
où	O	O	O	-
je	B-PER	O	O	2
me	O	O	O	-
trouvais	O	O	O	-
couchée	O	O	O	-
.	O	O	O	-
Où	O	O	O	-
donc	O	O	O	-
était	O	O	O	-
notre	B-FAC	O	O	19
chambre	I-FAC	O	O	-
d'	I-FAC	O	O	-
enfant	E-FAC	O	O	-
,	O	O	O	-
avec	O	O	O	-
sa	B-FAC	O	O	19
fenêtre	O	O	O	-
grillagée	O	O	O	-
,	O	O	O	-
ses	B-FAC	O	O	19
murs	O	O	O	-
tapissés	O	O	O	-
de	O	O	O	-
papier	O	O	O	-
à	O	O	O	-
grosses	O	O	O	-
fleurs	O	O	O	-
,	O	O	O	-
et	O	O	O	-
sa	B-FAC	O	O	19
cheminée	O	O	O	-
tout	O	O	O	-
encombrée	O	O	O	-
de	O	O	O	-
photographies	O	O	O	-
?	O	O	O	-
Ici	B-FAC	O	O	46
c'	S-FAC	O	O	46
était	O	O	O	-
une	B-FAC	O	O	46
longue	I-FAC	O	O	-
salle	I-FAC	O	O	-
aux	I-FAC	O	O	-
murs	I-FAC	O	O	-
blancs	E-FAC	O	O	-
,	O	O	O	-
où	B-FAC	O	O	46
s'	O	O	O	-
alignaient	O	O	O	-
deux	O	O	O	-
rangées	O	O	O	-
de	O	O	O	-
petits	O	O	O	-
lits	O	O	O	-
et	O	O	O	-
où	B-FAC	O	O	46
s'	O	O	O	-
ouvraient	O	O	O	-
de	O	O	O	-
hautes	O	O	O	-
et	O	O	O	-
larges	O	O	O	-
fenêtres	O	O	O	-
laissant	O	O	O	-
voir	O	O	O	-
de	O	O	O	-
grands	O	O	O	-
carrés	O	O	O	-
de	O	O	O	-
ciel	O	O	O	-
bleu	O	O	O	-
.	O	O	O	-
J'	S-PER	O	O	2
abaissai	O	O	O	-
de	O	O	O	-
nouveau	O	O	O	-
les	O	O	O	-
paupières	O	O	O	-
,	O	O	O	-
espérant	O	O	O	-
que	O	O	O	-
tout	O	O	O	-
cela	O	O	O	-
disparaîtrait	O	O	O	-
et	O	O	O	-
que	O	O	O	-
j'	S-PER	O	O	2
allais	O	O	O	-
me	O	O	O	-
retrouver	O	O	O	-
chez	O	O	O	-
mes	B-PER	B-PER	O	2
parents	O	E-PER	O	-
,	O	O	O	-
dans	O	O	O	-
la	B-FAC	O	O	19
pièce	I-FAC	O	O	-
un	I-FAC	O	O	-
peu	I-FAC	O	O	-
sombre	I-FAC	O	O	-
où	B-FAC	O	O	19
étaient	O	O	O	-
les	O	O	O	-
lits	O	O	O	-
de	O	O	O	-
mes	B-PER	B-PER	O	2
frères	O	I-PER	O	-
et	O	I-PER	O	-
sœurs	O	E-PER	O	-
,	O	O	O	-
et	O	O	O	-
dans	O	O	O	-
tous	O	O	O	-
les	O	O	O	-
coins	O	O	O	-
,	O	O	O	-
entassés	O	O	O	-
pêle	O	O	O	-
-	O	O	O	-
mêle	O	O	O	-
,	O	O	O	-
des	O	O	O	-
jouets	O	O	O	-
de	O	O	O	-
toutes	O	O	O	-
sortes	O	O	O	-
et	O	O	O	-
de	O	O	O	-
toute	O	O	O	-
couleur	O	O	O	-
.	O	O	O	-
Pour	O	O	O	-
m'	O	O	O	-
assurer	O	O	O	-
que	O	O	O	-
j'	S-PER	O	O	2
étais	O	O	O	-
bien	O	O	O	-
éveillée	O	O	O	-
,	O	O	O	-
je	B-PER	O	O	2
cherchai	O	O	O	-
à	O	O	O	-
reconnaître	O	O	O	-
les	O	O	O	-
bruits	O	O	O	-
.	O	O	O	-
Il	O	O	O	-
ne	O	O	O	-
s'	O	O	O	-
en	O	O	O	-
faisait	O	O	O	-
guère	O	O	O	-
.	O	O	O	-
Seul	O	O	O	-
,	O	O	O	-
un	O	O	O	-
peu	O	O	O	-
en	O	O	O	-
arrière	O	O	O	-
de	O	O	O	-
moi	S-PER	O	O	2
,	O	O	O	-
un	B-PER	O	O	173
homme	I-PER	O	O	-
parlait	O	O	O	-
à	O	O	O	-
voix	O	O	O	-
basse	O	O	O	-
,	O	O	O	-
et	O	O	O	-
malgré	O	O	O	-
toute	O	O	O	-
mon	B-PER	O	O	2
attention	O	O	O	-
,	O	O	O	-
il	O	O	O	-
me	B-PER	O	O	2
fut	O	O	O	-
impossible	O	O	O	-
de	O	O	O	-
distinguer	O	O	O	-
la	O	O	O	-
moindre	O	O	O	-
de	O	O	O	-
ses	B-PER	O	O	173
paroles	O	O	O	-
.	O	O	O	-
Je	B-PER	O	O	2
comprenais	O	O	O	-
pourtant	O	O	O	-
,	O	O	O	-
à	O	O	O	-
la	O	O	O	-
façon	O	O	O	-
dont	O	O	O	-
il	B-PER	O	O	173
appuyait	O	O	O	-
sur	O	O	O	-
les	O	O	O	-
mots	O	O	O	-
qu'	O	O	O	-
il	B-PER	O	O	173
donnait	O	O	O	-
des	O	O	O	-
indications	O	O	O	-
précises	O	O	O	-
,	O	O	O	-
et	O	O	O	-
faisait	B-PER	O	O	173
des	O	O	O	-
recommandations	O	O	O	-
très	O	O	O	-
importantes	O	O	O	-
.	O	O	O	-
Lorsqu'	O	O	O	-
il	B-PER	O	O	173
se	O	O	O	-
tut	O	O	O	-
,	O	O	O	-
une	O	O	O	-
autre	O	O	O	-
voix	O	O	O	-
se	O	O	O	-
fit	O	O	O	-
entendre	O	O	O	-
.	O	O	O	-
Celle	O	O	O	-
-	O	O	O	-
là	O	O	O	-
!	O	O	O	-
je	B-PER	O	O	2
la	O	O	O	-
reconnus	O	O	O	-
aussitôt	O	O	O	-
quoiqu'	O	O	O	-
elle	O	O	O	-
fût	O	O	O	-
plus	O	O	O	-
assourdie	O	O	O	-
encore	O	O	O	-
.	O	O	O	-
C'	O	O	O	-
était	O	O	O	-
mon	B-PER	B-PER	O	2
cher	O	I-PER	O	-
papa	O	I-PER	O	-

donc	O	O	O	-
était	O	O	O	-
notre	B-FAC	O	O	3
chambre	I-FAC	O	O	-
d'	I-FAC	O	O	-
enfant	E-FAC	O	O	-
,	O	O	O	-
avec	O	O	O	-
sa	B-FAC	O	O	3
fenêtre	O	O	O	-
grillagée	O	O	O	-
,	O	O	O	-
ses	B-FAC	O	O	3
murs	O	O	O	-
tapissés	O	O	O	-
de	O	O	O	-
papier	O	O	O	-
à	O	O	O	-
grosses	O	O	O	-
fleurs	O	O	O	-
,	O	O	O	-
et	O	O	O	-
sa	B-FAC	O	O	3
cheminée	O	O	O	-
tout	O	O	O	-
encombrée	O	O	O	-
de	O	O	O	-
photographies	O	O	O	-
?	O	O	O	-
Ici	B-FAC	O	O	30
c'	S-FAC	O	O	30
était	O	O	O	-
une	B-FAC	O	O	30
longue	I-FAC	O	O	-
salle	I-FAC	O	O	-
aux	I-FAC	O	O	-
murs	I-FAC	O	O	-
blancs	E-FAC	O	O	-
,	O	O	O	-
où	B-FAC	O	O	30
s'	O	O	O	-
alignaient	O	O	O	-
deux	O	O	O	-
rangées	O	O	O	-
de	O	O	O	-
petits	O	O	O	-
lits	O	O	O	-
et	O	O	O	-
où	B-FAC	O	O	30
s'	O	O	O	-
ouvraient	O	O	O	-
de	O	O	O	-
hautes	O	O	O	-
et	O	O	O	-
larges	O	O	O	-
fenêtres	O	O	O	-
laissant	O	O	O	-
voir	O	O	O	-
de	O	O	O	-
grands	O	O	O	-
carrés	O	O	O	-
de	O	O	O	-
ciel	O	O	O	-
bleu	O	O	O	-
.	O	O	O	-
J'	S-PER	O	O	66
abaissai	O	O	O	-
de	O	O	O	-
nouveau	O	O	O	-
les	O	O	O	-
paupières	O	O	O	-
,	O	O	O	-
espérant	O	O	O	-
que	O	O	O	-
tout	O	O	O	-
cela	O	O	O	-
disparaîtrait	O	O	O	-
et	O	O	O	-
que	O	O	O	-
j'	S-PER	O	O	66
allais	O	O	O	-
me	O	O	O	-
retrouver	O	O	O	-
chez	O	O	O	-
mes	B-PER	B-PER	O	66
parents	O	E-PER	O	-
,	O	O	O	-
dans	O	O	O	-
la	B-FAC	O	O	3
pièce	I-FAC	O	O	-
un	I-FAC	O	O	-
peu	I-FAC	O	O	-
sombre	I-FAC	O	O	-
où	B-FAC	O	O	3
étaient	O	O	O	-
les	O	O	O	-
lits	O	O	O	-
de	O	O	O	-
mes	B-PER	B-PER	O	66
frères	O	I-PER	O	-
et	O	I-PER	O	-
sœurs	O	E-PER	O	-
,	O	O	O	-
et	O	O	O	-
dans	O	O	O	-
tous	O	O	O	-
les	O	O	O	-
coins	O	O	O	-
,	O	O	O	-
entassés	O	O	O	-
pêle	O	O	O	-
-	O	O	O	-
mêle	O	O	O	-
,	O	O	O	-
des	O	O	O	-
jouets	O	O	O	-
de	O	O	O	-
toutes	O	O	O	-
sortes	O	O	O	-
et	O	O	O	-
de	O	O	O	-
toute	O	O	O	-
couleur	O	O	O	-
.	O	O	O	-
Pour	O	O	O	-
m'	O	O	O	-
assurer	O	O	O	-
que	O	O	O	-
j'	S-PER	O	O	66
étais	O	O	O	-
bien	O	O	O	-
éveillée	O	O	O	-
,	O	O	O	-
je	B-PER	O	O	66
cherchai	O	O	O	-
à	O	O	O	-
reconnaître	O	O	O	-
les	O	O	O	-
bruits	O	O	O	-
.	O	O	O	-
Il	O	O	O	-
ne	O	O	O	-
s'	O	O	O	-
en	O	O	O	-
faisait	O	O	O	-
guère	O	O	O	-
.	O	O	O	-
Seul	O	O	O	-
,	O	O	O	-
un	O	O	O	-
peu	O	O	O	-
en	O	O	O	-
arrière	O	O	O	-
de	O	O	O	-
moi	S-PER	O	O	66
,	O	O	O	-
un	B-PER	O	O	157
homme	I-PER	O	O	-
parlait	O	O	O	-
à	O	O	O	-
voix	O	O	O	-
basse	O	O	O	-
,	O	O	O	-
et	O	O	O	-
malgré	O	O	O	-
toute	O	O	O	-
mon	B-PER	O	O	66
attention	O	O	O	-
,	O	O	O	-
il	O	O	O	-
me	B-PER	O	O	66
fut	O	O	O	-
impossible	O	O	O	-
de	O	O	O	-
distinguer	O	O	O	-
la	O	O	O	-
moindre	O	O	O	-
de	O	O	O	-
ses	B-PER	O	O	157
paroles	O	O	O	-
.	O	O	O	-
Je	B-PER	O	O	66
comprenais	O	O	O	-
pourtant	O	O	O	-
,	O	O	O	-
à	O	O	O	-
la	O	O	O	-
façon	O	O	O	-
dont	O	O	O	-
il	B-PER	O	O	157
appuyait	O	O	O	-
sur	O	O	O	-
les	O	O	O	-
mots	O	O	O	-
qu'	O	O	O	-
il	B-PER	O	O	157
donnait	O	O	O	-
des	O	O	O	-
indications	O	O	O	-
précises	O	O	O	-
,	O	O	O	-
et	O	O	O	-
faisait	B-PER	O	O	157
des	O	O	O	-
recommandations	O	O	O	-
très	O	O	O	-
importantes	O	O	O	-
.	O	O	O	-
Lorsqu'	O	O	O	-
il	B-PER	O	O	157
se	O	O	O	-
tut	O	O	O	-
,	O	O	O	-
une	O	O	O	-
autre	O	O	O	-
voix	O	O	O	-
se	O	O	O	-
fit	O	O	O	-
entendre	O	O	O	-
.	O	O	O	-
Celle	O	O	O	-
-	O	O	O	-
là	O	O	O	-
!	O	O	O	-
je	B-PER	O	O	66
la	O	O	O	-
reconnus	O	O	O	-
aussitôt	O	O	O	-
quoiqu'	O	O	O	-
elle	O	O	O	-
fût	O	O	O	-
plus	O	O	O	-
assourdie	O	O	O	-
encore	O	O	O	-
.	O	O	O	-
C'	O	O	O	-
était	O	O	O	-
mon	B-PER	B-PER	O	66
cher	O	I-PER	O	-
papa	O	I-PER	O	-
qui	B-PER	O	O	241
parlait	O	O	O	-
,	O	O	O	-
et	O	O	O	-
dans	O	O	O	-
ma	B-PER	O	O	66
joie	O	O	O	-
de	O	O	O	-
le	B-PER	O	O	241
savoir	O	O	O	-
là	O	O	O	-
,	O	O	O	-
je	B-PER	O	O	66
fis	O	O	O	-
un	O	O	O	-
brusque	O	O	O	-

papier	O	O	O	-
à	O	O	O	-
grosses	O	O	O	-
fleurs	O	O	O	-
,	O	O	O	-
et	O	O	O	-
sa	B-FAC	O	O	7
cheminée	O	O	O	-
tout	O	O	O	-
encombrée	O	O	O	-
de	O	O	O	-
photographies	O	O	O	-
?	O	O	O	-
Ici	B-FAC	O	O	14
c'	S-FAC	O	O	14
était	O	O	O	-
une	B-FAC	O	O	14
longue	I-FAC	O	O	-
salle	I-FAC	O	O	-
aux	I-FAC	O	O	-
murs	I-FAC	O	O	-
blancs	E-FAC	O	O	-
,	O	O	O	-
où	B-FAC	O	O	14
s'	O	O	O	-
alignaient	O	O	O	-
deux	O	O	O	-
rangées	O	O	O	-
de	O	O	O	-
petits	O	O	O	-
lits	O	O	O	-
et	O	O	O	-
où	B-FAC	O	O	14
s'	O	O	O	-
ouvraient	O	O	O	-
de	O	O	O	-
hautes	O	O	O	-
et	O	O	O	-
larges	O	O	O	-
fenêtres	O	O	O	-
laissant	O	O	O	-
voir	O	O	O	-
de	O	O	O	-
grands	O	O	O	-
carrés	O	O	O	-
de	O	O	O	-
ciel	O	O	O	-
bleu	O	O	O	-
.	O	O	O	-
J'	S-PER	O	O	50
abaissai	O	O	O	-
de	O	O	O	-
nouveau	O	O	O	-
les	O	O	O	-
paupières	O	O	O	-
,	O	O	O	-
espérant	O	O	O	-
que	O	O	O	-
tout	O	O	O	-
cela	O	O	O	-
disparaîtrait	O	O	O	-
et	O	O	O	-
que	O	O	O	-
j'	S-PER	O	O	50
allais	O	O	O	-
me	O	O	O	-
retrouver	O	O	O	-
chez	O	O	O	-
mes	B-PER	B-PER	O	50
parents	O	E-PER	O	-
,	O	O	O	-
dans	O	O	O	-
la	B-FAC	O	O	7
pièce	I-FAC	O	O	-
un	I-FAC	O	O	-
peu	I-FAC	O	O	-
sombre	I-FAC	O	O	-
où	B-FAC	O	O	7
étaient	O	O	O	-
les	O	O	O	-
lits	O	O	O	-
de	O	O	O	-
mes	B-PER	B-PER	O	50
frères	O	I-PER	O	-
et	O	I-PER	O	-
sœurs	O	E-PER	O	-
,	O	O	O	-
et	O	O	O	-
dans	O	O	O	-
tous	O	O	O	-
les	O	O	O	-
coins	O	O	O	-
,	O	O	O	-
entassés	O	O	O	-
pêle	O	O	O	-
-	O	O	O	-
mêle	O	O	O	-
,	O	O	O	-
des	O	O	O	-
jouets	O	O	O	-
de	O	O	O	-
toutes	O	O	O	-
sortes	O	O	O	-
et	O	O	O	-
de	O	O	O	-
toute	O	O	O	-
couleur	O	O	O	-
.	O	O	O	-
Pour	O	O	O	-
m'	O	O	O	-
assurer	O	O	O	-
que	O	O	O	-
j'	S-PER	O	O	50
étais	O	O	O	-
bien	O	O	O	-
éveillée	O	O	O	-
,	O	O	O	-
je	B-PER	O	O	50
cherchai	O	O	O	-
à	O	O	O	-
reconnaître	O	O	O	-
les	O	O	O	-
bruits	O	O	O	-
.	O	O	O	-
Il	O	O	O	-
ne	O	O	O	-
s'	O	O	O	-
en	O	O	O	-
faisait	O	O	O	-
guère	O	O	O	-
.	O	O	O	-
Seul	O	O	O	-
,	O	O	O	-
un	O	O	O	-
peu	O	O	O	-
en	O	O	O	-
arrière	O	O	O	-
de	O	O	O	-
moi	S-PER	O	O	50
,	O	O	O	-
un	B-PER	O	O	141
homme	I-PER	O	O	-
parlait	O	O	O	-
à	O	O	O	-
voix	O	O	O	-
basse	O	O	O	-
,	O	O	O	-
et	O	O	O	-
malgré	O	O	O	-
toute	O	O	O	-
mon	B-PER	O	O	50
attention	O	O	O	-
,	O	O	O	-
il	O	O	O	-
me	B-PER	O	O	50
fut	O	O	O	-
impossible	O	O	O	-
de	O	O	O	-
distinguer	O	O	O	-
la	O	O	O	-
moindre	O	O	O	-
de	O	O	O	-
ses	B-PER	O	O	141
paroles	O	O	O	-
.	O	O	O	-
Je	B-PER	O	O	50
comprenais	O	O	O	-
pourtant	O	O	O	-
,	O	O	O	-
à	O	O	O	-
la	O	O	O	-
façon	O	O	O	-
dont	O	O	O	-
il	B-PER	O	O	141
appuyait	O	O	O	-
sur	O	O	O	-
les	O	O	O	-
mots	O	O	O	-
qu'	O	O	O	-
il	B-PER	O	O	141
donnait	O	O	O	-
des	O	O	O	-
indications	O	O	O	-
précises	O	O	O	-
,	O	O	O	-
et	O	O	O	-
faisait	B-PER	O	O	141
des	O	O	O	-
recommandations	O	O	O	-
très	O	O	O	-
importantes	O	O	O	-
.	O	O	O	-
Lorsqu'	O	O	O	-
il	B-PER	O	O	141
se	O	O	O	-
tut	O	O	O	-
,	O	O	O	-
une	O	O	O	-
autre	O	O	O	-
voix	O	O	O	-
se	O	O	O	-
fit	O	O	O	-
entendre	O	O	O	-
.	O	O	O	-
Celle	O	O	O	-
-	O	O	O	-
là	O	O	O	-
!	O	O	O	-
je	B-PER	O	O	50
la	O	O	O	-
reconnus	O	O	O	-
aussitôt	O	O	O	-
quoiqu'	O	O	O	-
elle	O	O	O	-
fût	O	O	O	-
plus	O	O	O	-
assourdie	O	O	O	-
encore	O	O	O	-
.	O	O	O	-
C'	O	O	O	-
était	O	O	O	-
mon	B-PER	B-PER	O	50
cher	O	I-PER	O	-
papa	O	I-PER	O	-
qui	B-PER	O	O	225
parlait	O	O	O	-
,	O	O	O	-
et	O	O	O	-
dans	O	O	O	-
ma	B-PER	O	O	50
joie	O	O	O	-
de	O	O	O	-
le	B-PER	O	O	225
savoir	O	O	O	-
là	O	O	O	-
,	O	O	O	-
je	B-PER	O	O	50
fis	O	O	O	-
un	O	O	O	-
brusque	O	O	O	-
mouvement	O	O	O	-
pour	O	O	O	-
me	O	O	O	-
tourner	O	O	O	-
vers	O	O	O	-
lui	S-PER	O	O	225
,	O	O	O	-
mais	O	O	O	-
au	O	O	O	-
même	O	O	O	-
instant	O	O	O	-
,	O	O	O	-
je	B-PER	O	O	50
ressentis	O	O	O	-
dans	O	O	O	-
la	O	O	O	-

une	B-FAC	O	O	1
longue	I-FAC	O	O	-
salle	I-FAC	O	O	-
aux	I-FAC	O	O	-
murs	I-FAC	O	O	-
blancs	E-FAC	O	O	-
,	O	O	O	-
où	B-FAC	O	O	1
s'	O	O	O	-
alignaient	O	O	O	-
deux	O	O	O	-
rangées	O	O	O	-
de	O	O	O	-
petits	O	O	O	-
lits	O	O	O	-
et	O	O	O	-
où	B-FAC	O	O	1
s'	O	O	O	-
ouvraient	O	O	O	-
de	O	O	O	-
hautes	O	O	O	-
et	O	O	O	-
larges	O	O	O	-
fenêtres	O	O	O	-
laissant	O	O	O	-
voir	O	O	O	-
de	O	O	O	-
grands	O	O	O	-
carrés	O	O	O	-
de	O	O	O	-
ciel	O	O	O	-
bleu	O	O	O	-
.	O	O	O	-
J'	S-PER	O	O	34
abaissai	O	O	O	-
de	O	O	O	-
nouveau	O	O	O	-
les	O	O	O	-
paupières	O	O	O	-
,	O	O	O	-
espérant	O	O	O	-
que	O	O	O	-
tout	O	O	O	-
cela	O	O	O	-
disparaîtrait	O	O	O	-
et	O	O	O	-
que	O	O	O	-
j'	S-PER	O	O	34
allais	O	O	O	-
me	O	O	O	-
retrouver	O	O	O	-
chez	O	O	O	-
mes	B-PER	B-PER	O	34
parents	O	E-PER	O	-
,	O	O	O	-
dans	O	O	O	-
la	B-FAC	O	O	57
pièce	I-FAC	O	O	-
un	I-FAC	O	O	-
peu	I-FAC	O	O	-
sombre	I-FAC	O	O	-
où	B-FAC	O	O	57
étaient	O	O	O	-
les	O	O	O	-
lits	O	O	O	-
de	O	O	O	-
mes	B-PER	B-PER	O	34
frères	O	I-PER	O	-
et	O	I-PER	O	-
sœurs	O	E-PER	O	-
,	O	O	O	-
et	O	O	O	-
dans	O	O	O	-
tous	O	O	O	-
les	O	O	O	-
coins	O	O	O	-
,	O	O	O	-
entassés	O	O	O	-
pêle	O	O	O	-
-	O	O	O	-
mêle	O	O	O	-
,	O	O	O	-
des	O	O	O	-
jouets	O	O	O	-
de	O	O	O	-
toutes	O	O	O	-
sortes	O	O	O	-
et	O	O	O	-
de	O	O	O	-
toute	O	O	O	-
couleur	O	O	O	-
.	O	O	O	-
Pour	O	O	O	-
m'	O	O	O	-
assurer	O	O	O	-
que	O	O	O	-
j'	S-PER	O	O	34
étais	O	O	O	-
bien	O	O	O	-
éveillée	O	O	O	-
,	O	O	O	-
je	B-PER	O	O	34
cherchai	O	O	O	-
à	O	O	O	-
reconnaître	O	O	O	-
les	O	O	O	-
bruits	O	O	O	-
.	O	O	O	-
Il	O	O	O	-
ne	O	O	O	-
s'	O	O	O	-
en	O	O	O	-
faisait	O	O	O	-
guère	O	O	O	-
.	O	O	O	-
Seul	O	O	O	-
,	O	O	O	-
un	O	O	O	-
peu	O	O	O	-
en	O	O	O	-
arrière	O	O	O	-
de	O	O	O	-
moi	S-PER	O	O	34
,	O	O	O	-
un	B-PER	O	O	125
homme	I-PER	O	O	-
parlait	O	O	O	-
à	O	O	O	-
voix	O	O	O	-
basse	O	O	O	-
,	O	O	O	-
et	O	O	O	-
malgré	O	O	O	-
toute	O	O	O	-
mon	B-PER	O	O	34
attention	O	O	O	-
,	O	O	O	-
il	O	O	O	-
me	B-PER	O	O	34
fut	O	O	O	-
impossible	O	O	O	-
de	O	O	O	-
distinguer	O	O	O	-
la	O	O	O	-
moindre	O	O	O	-
de	O	O	O	-
ses	B-PER	O	O	125
paroles	O	O	O	-
.	O	O	O	-
Je	B-PER	O	O	34
comprenais	O	O	O	-
pourtant	O	O	O	-
,	O	O	O	-
à	O	O	O	-
la	O	O	O	-
façon	O	O	O	-
dont	O	O	O	-
il	B-PER	O	O	125
appuyait	O	O	O	-
sur	O	O	O	-
les	O	O	O	-
mots	O	O	O	-
qu'	O	O	O	-
il	B-PER	O	O	125
donnait	O	O	O	-
des	O	O	O	-
indications	O	O	O	-
précises	O	O	O	-
,	O	O	O	-
et	O	O	O	-
