ait	O	O	O	-
laissé	O	O	O	-
,	O	O	O	-
pour	O	O	O	-
entrer	O	O	O	-
,	O	O	O	-
ses	B-PER	O	O	109
sabots	O	O	O	-
à	O	O	O	-
la	O	O	O	-
porte	O	O	O	-
,	O	O	O	-
son	B-PER	O	O	109
pas	O	O	O	-
a	O	O	O	-
fait	O	O	O	-
craquer	O	O	O	-
le	O	O	O	-
plancher	O	O	O	-
:	O	O	O	-
l'	B-PER	O	O	97
enfant	I-PER	O	O	-
commence	O	O	O	-
à	O	O	O	-
geindre	O	O	O	-
.	O	O	O	-
La	B-PER	O	O	137
mère	I-PER	O	O	-
se	O	O	O	-
penche	O	O	O	-
hors	O	O	O	-
de	O	O	O	-
son	B-PER	O	O	137
lit	O	O	O	-
,	O	O	O	-
afin	O	O	O	-
de	O	O	O	-
le	B-PER	O	O	97
rassurer	O	O	O	-
;	O	O	O	-
et	O	O	O	-
le	B-PER	O	O	109
grand	I-PER	O	O	-
-	I-PER	O	O	-
père	I-PER	O	O	-
allume	O	O	O	-
la	O	O	O	-
lampe	O	O	O	-
en	O	O	O	-
tâtonnant	O	O	O	-
,	O	O	O	-
pour	O	O	O	-
que	O	O	O	-
le	B-PER	O	O	97
petit	I-PER	O	O	-
n'	O	O	O	-
ait	O	O	O	-
pas	O	O	O	-
peur	O	O	O	-
de	O	O	O	-
la	B-TIME	O	O	171
nuit	E-TIME	O	O	-
.	O	O	O	-
La	O	O	O	-
flamme	O	O	O	-
éclaire	O	O	O	-
la	O	O	O	-
figure	O	O	O	-
rouge	O	O	O	-
du	B-PER	O	O	109
vieux	I-PER	O	O	-
Jean	I-PER	O	O	-
-	I-PER	O	O	-
Michel	E-PER	O	O	-
,	O	O	O	-
sa	B-PER	O	O	109
barbe	O	O	O	-
blanche	O	O	O	-
et	O	O	O	-
rude	O	O	O	-
,	O	O	O	-
son	B-PER	O	O	109
air	O	O	O	-
bourru	O	O	O	-
et	O	O	O	-
ses	B-PER	O	O	109
yeux	O	O	O	-
vifs	O	O	O	-
.	O	O	O	-
Il	B-PER	O	O	109
vient	O	O	O	-
près	O	O	O	-
du	O	O	O	-
berceau	O	O	O	-
.	O	O	O	-
Son	B-PER	O	O	109
manteau	O	O	O	-
sent	O	O	O	-
le	O	O	O	-
mouillé	O	O	O	-
;	O	O	O	-
il	B-PER	O	O	109
traîne	O	O	O	-
en	O	O	O	-
marchant	O	O	O	-
ses	B-PER	O	O	109
gros	O	O	O	-
chaussons	O	O	O	-
bleus	O	O	O	-
.	O	O	O	-
Louisa	B-PER	O	O	137
lui	B-PER	O	O	109
fait	O	O	O	-
signe	O	O	O	-
de	O	O	O	-
ne	O	O	O	-
pas	O	O	O	-
s'	O	O	O	-
approcher	O	O	O	-
.	O	O	O	-
Elle	B-PER	O	O	137
est	O	O	O	-
d'	O	O	O	-
un	O	O	O	-
blond	O	O	O	-
presque	O	O	O	-
blanc	O	O	O	-
;	O	O	O	-
ses	B-PER	O	O	137
traits	O	O	O	-
sont	O	O	O	-
tirés	O	O	O	-
;	O	O	O	-
sa	B-PER	O	O	137
douce	O	O	O	-
figure	O	O	O	-
mouton	O	O	O	-
est	O	O	O	-
marquée	O	O	O	-
de	O	O	O	-
taches	O	O	O	-
de	O	O	O	-
rousseur	O	O	O	-
;	O	O	O	-
elle	B-PER	O	O	137
a	O	O	O	-

.	O	O	O	-
.	O	O	O	-
.	O	O	O	-
PURG	O	O	O	-
.	O	O	O	-
IX	O	O	O	-
I	O	O	O	-
.	O	O	O	-
Come	O	O	O	-
,	O	O	O	-
quando	O	O	O	-
i	O	O	O	-
vapori	O	O	O	-
umidi	O	O	O	-
e	O	O	O	-
spessi	O	O	O	-
A	O	O	O	-
diradar	O	O	O	-
cominciansi	O	O	O	-
,	O	O	O	-
la	O	O	O	-
spera	O	O	O	-
Del	O	O	O	-
sol	O	O	O	-
debilemente	O	O	O	-
entra	O	O	O	-
per	O	O	O	-
essi	O	O	O	-
…	O	O	O	-
PURG	O	O	O	-
.	O	O	O	-
XVII	O	O	O	-
.	O	O	O	-
Le	O	O	O	-
grondement	O	O	O	-
du	B-LOC	O	O	36
fleuve	I-LOC	O	O	-
monte	O	O	O	-
derrière	O	O	O	-
la	B-FAC	O	O	40
maison	E-FAC	O	O	-
.	O	O	O	-
La	O	O	O	-
pluie	O	O	O	-
bat	O	O	O	-
les	O	O	O	-
carreaux	O	O	O	-
depuis	O	O	O	-
le	O	B-TIME	O	49
commencement	O	I-TIME	O	-
du	B-TIME	I-TIME	O	51
jour	E-TIME	E-TIME	O	-
.	O	O	O	-
Une	O	O	O	-
buée	O	O	O	-
d'	O	O	O	-
eau	O	O	O	-
ruisselle	O	O	O	-
sur	O	O	O	-
la	O	O	O	-
vitre	O	O	O	-
au	O	O	O	-
coin	O	O	O	-
fêlé	O	O	O	-
.	O	O	O	-
Le	B-TIME	O	O	66
jour	I-TIME	O	O	-
jaunâtre	I-TIME	O	O	-
s'	O	O	O	-
éteint	O	O	O	-
.	O	O	O	-
Il	O	O	O	-
fait	O	O	O	-
tiède	O	O	O	-
et	O	O	O	-
fade	O	O	O	-
dans	O	O	O	-
la	B-FAC	O	O	78
chambre	E-FAC	O	O	-
.	O	O	O	-
Le	B-PER	O	O	81
nouveau	I-PER	O	O	-
-	I-PER	O	O	-
né	I-PER	O	O	-
s'	O	O	O	-
agite	O	O	O	-
dans	O	O	O	-
son	B-PER	O	O	81
berceau	O	O	O	-
.	O	O	O	-
Bien	O	O	O	-
que	O	O	O	-
le	B-PER	O	O	93
vieux	I-PER	O	O	-
ait	O	O	O	-
laissé	O	O	O	-
,	O	O	O	-
pour	O	O	O	-
entrer	O	O	O	-
,	O	O	O	-
ses	B-PER	O	O	93
sabots	O	O	O	-
à	O	O	O	-
la	O	O	O	-
porte	O	O	O	-
,	O	O	O	-
son	B-PER	O	O	93
pas	O	O	O	-
a	O	O	O	-
fait	O	O	O	-
craquer	O	O	O	-
le	O	O	O	-
plancher	O	O	O	-
:	O	O	O	-
l'	B-PER	O	O	81
enfant	I-PER	O	O	-
commence	O	O	O	-
à	O	O	O	-
geindre	O	O	O	-
.	O	O	O	-
La	B-PER	O	O	121
mère	I-PER	O	O	-
se	O	O	O	-
penche	O	O	O	-
hors	O	O	O	-
de	O	O	O	-
son	B-PER	O	O	121
lit	O	O	O	-
,	O	O	O	-
afin	O	O	O	-
de	O	O	O	-
le	B-PER	O	O	81
rassurer	O	O	O	-
;	O	O	O	-
et	O	O	O	-
le	B-PER	O	O	93
grand	I-PER	O	O	-
-	I-PER	O	O	-
père	I-PER	O	O	-
allume	O	O	O	-
la	O	O	O	-
lampe	O	O	O	-
en	O	O	O	-
tâtonnant	O	O	O	-
,	O	O	O	-
pour	O	O	O	-
que	O	O	O	-
le	B-PER	O	O	81
petit	I-PER	O	O	-
n'	O	O	O	-
ait	O	O	O	-
pas	O	O	O	-
peur	O	O	O	-
de	O	O	O	-
la	B-TIME	O	O	155
nuit	E-TIME	O	O	-
.	O	O	O	-
La	O	O	O	-
flamme	O	O	O	-
éclaire	O	O	O	-
la	O	O	O	-
figure	O	O	O	-
rouge	O	O	O	-
du	B-PER	O	O	93
vieux	I-PER	O	O	-
Jean	I-PER	O	O	-
-	I-PER	O	O	-
Michel	E-PER	O	O	-
,	O	O	O	-
sa	B-PER	O	O	93
barbe	O	O	O	-
blanche	O	O	O	-
et	O	O	O	-
rude	O	O	O	-
,	O	O	O	-
son	B-PER	O	O	93
air	O	O	O	-
bourru	O	O	O	-
et	O	O	O	-
ses	B-PER	O	O	93
yeux	O	O	O	-
vifs	O	O	O	-
.	O	O	O	-
Il	B-PER	O	O	93
vient	O	O	O	-
près	O	O	O	-
du	O	O	O	-
berceau	O	O	O	-
.	O	O	O	-
Son	B-PER	O	O	93
manteau	O	O	O	-
sent	O	O	O	-
le	O	O	O	-
mouillé	O	O	O	-
;	O	O	O	-
il	B-PER	O	O	93
traîne	O	O	O	-
en	O	O	O	-
marchant	O	O	O	-
ses	B-PER	O	O	93
gros	O	O	O	-
chaussons	O	O	O	-
bleus	O	O	O	-
.	O	O	O	-
Louisa	B-PER	O	O	121
lui	B-PER	O	O	93
fait	O	O	O	-
signe	O	O	O	-
de	O	O	O	-
ne	O	O	O	-
pas	O	O	O	-
s'	O	O	O	-
approcher	O	O	O	-
.	O	O	O	-
Elle	B-PER	O	O	121
est	O	O	O	-
d'	O	O	O	-
un	O	O	O	-
blond	O	O	O	-
presque	O	O	O	-
blanc	O	O	O	-
;	O	O	O	-
ses	B-PER	O	O	121
traits	O	O	O	-
sont	O	O	O	-
tirés	O	O	O	-
;	O	O	O	-
sa	B-PER	O	O	121
douce	O	O	O	-
figure	O	O	O	-
mouton	O	O	O	-
est	O	O	O	-
marquée	O	O	O	-
de	O	O	O	-
taches	O	O	O	-
de	O	O	O	-
rousseur	O	O	O	-
;	O	O	O	-
elle	B-PER	O	O	121
a	O	O	O	-
des	O	O	O	-
lèvres	O	O	O	-
pâles	O	O	O	-
et	O	O	O	-
grosses	O	O	O	-
,	O	O	O	-
qui	O	O	O	-
ne	O	O	O	-
parviennent	O	O	O	-
pas	O	O	O	-
à	O	O	O	-
se	O	O	O	-
rejoindre	O	O	O	-
et	O	O	O	-
qui	O	O	O	-
sourient	O	O	O	-

A	O	O	O	-
diradar	O	O	O	-
cominciansi	O	O	O	-
,	O	O	O	-
la	O	O	O	-
spera	O	O	O	-
Del	O	O	O	-
sol	O	O	O	-
debilemente	O	O	O	-
entra	O	O	O	-
per	O	O	O	-
essi	O	O	O	-
…	O	O	O	-
PURG	O	O	O	-
.	O	O	O	-
XVII	O	O	O	-
.	O	O	O	-
Le	O	O	O	-
grondement	O	O	O	-
du	B-LOC	O	O	20
fleuve	I-LOC	O	O	-
monte	O	O	O	-
derrière	O	O	O	-
la	B-FAC	O	O	24
maison	E-FAC	O	O	-
.	O	O	O	-
La	O	O	O	-
pluie	O	O	O	-
bat	O	O	O	-
les	O	O	O	-
carreaux	O	O	O	-
depuis	O	O	O	-
le	O	B-TIME	O	33
commencement	O	I-TIME	O	-
du	B-TIME	I-TIME	O	35
jour	E-TIME	E-TIME	O	-
.	O	O	O	-
Une	O	O	O	-
buée	O	O	O	-
d'	O	O	O	-
eau	O	O	O	-
ruisselle	O	O	O	-
sur	O	O	O	-
la	O	O	O	-
vitre	O	O	O	-
au	O	O	O	-
coin	O	O	O	-
fêlé	O	O	O	-
.	O	O	O	-
Le	B-TIME	O	O	50
jour	I-TIME	O	O	-
jaunâtre	I-TIME	O	O	-
s'	O	O	O	-
éteint	O	O	O	-
.	O	O	O	-
Il	O	O	O	-
fait	O	O	O	-
tiède	O	O	O	-
et	O	O	O	-
fade	O	O	O	-
dans	O	O	O	-
la	B-FAC	O	O	62
chambre	E-FAC	O	O	-
.	O	O	O	-
Le	B-PER	O	O	65
nouveau	I-PER	O	O	-
-	I-PER	O	O	-
né	I-PER	O	O	-
s'	O	O	O	-
agite	O	O	O	-
dans	O	O	O	-
son	B-PER	O	O	65
berceau	O	O	O	-
.	O	O	O	-
Bien	O	O	O	-
que	O	O	O	-
le	B-PER	O	O	77
vieux	I-PER	O	O	-
ait	O	O	O	-
laissé	O	O	O	-
,	O	O	O	-
pour	O	O	O	-
entrer	O	O	O	-
,	O	O	O	-
ses	B-PER	O	O	77
sabots	O	O	O	-
à	O	O	O	-
la	O	O	O	-
porte	O	O	O	-
,	O	O	O	-
son	B-PER	O	O	77
pas	O	O	O	-
a	O	O	O	-
fait	O	O	O	-
craquer	O	O	O	-
le	O	O	O	-
plancher	O	O	O	-
:	O	O	O	-
l'	B-PER	O	O	65
enfant	I-PER	O	O	-
commence	O	O	O	-
à	O	O	O	-
geindre	O	O	O	-
.	O	O	O	-
La	B-PER	O	O	105
mère	I-PER	O	O	-
se	O	O	O	-
penche	O	O	O	-
hors	O	O	O	-
de	O	O	O	-
son	B-PER	O	O	105
lit	O	O	O	-
,	O	O	O	-
afin	O	O	O	-
de	O	O	O	-
le	B-PER	O	O	65
rassurer	O	O	O	-
;	O	O	O	-
et	O	O	O	-
le	B-PER	O	O	77
grand	I-PER	O	O	-
-	I-PER	O	O	-
père	I-PER	O	O	-
allume	O	O	O	-
la	O	O	O	-
lampe	O	O	O	-
en	O	O	O	-
tâtonnant	O	O	O	-
,	O	O	O	-
pour	O	O	O	-
que	O	O	O	-
le	B-PER	O	O	65
petit	I-PER	O	O	-
n'	O	O	O	-
ait	O	O	O	-
pas	O	O	O	-
peur	O	O	O	-
de	O	O	O	-
la	B-TIME	O	O	139
nuit	E-TIME	O	O	-
.	O	O	O	-
La	O	O	O	-
flamme	O	O	O	-
éclaire	O	O	O	-
la	O	O	O	-
figure	O	O	O	-
rouge	O	O	O	-
du	B-PER	O	O	77
vieux	I-PER	O	O	-
Jean	I-PER	O	O	-
-	I-PER	O	O	-
Michel	E-PER	O	O	-
,	O	O	O	-
sa	B-PER	O	O	77
barbe	O	O	O	-
blanche	O	O	O	-
et	O	O	O	-
rude	O	O	O	-
,	O	O	O	-
son	B-PER	O	O	77
air	O	O	O	-
bourru	O	O	O	-
et	O	O	O	-
ses	B-PER	O	O	77
yeux	O	O	O	-
vifs	O	O	O	-
.	O	O	O	-
Il	B-PER	O	O	77
vient	O	O	O	-
près	O	O	O	-
du	O	O	O	-
berceau	O	O	O	-
.	O	O	O	-
Son	B-PER	O	O	77
manteau	O	O	O	-
sent	O	O	O	-
le	O	O	O	-
mouillé	O	O	O	-
;	O	O	O	-
il	B-PER	O	O	77
traîne	O	O	O	-
en	O	O	O	-
marchant	O	O	O	-
ses	B-PER	O	O	77
gros	O	O	O	-
chaussons	O	O	O	-
bleus	O	O	O	-
.	O	O	O	-
Louisa	B-PER	O	O	105
lui	B-PER	O	O	77
fait	O	O	O	-
signe	O	O	O	-
de	O	O	O	-
ne	O	O	O	-
pas	O	O	O	-
s'	O	O	O	-
approcher	O	O	O	-
.	O	O	O	-
Elle	B-PER	O	O	105
est	O	O	O	-
d'	O	O	O	-
un	O	O	O	-
blond	O	O	O	-
presque	O	O	O	-
blanc	O	O	O	-
;	O	O	O	-
ses	B-PER	O	O	105
traits	O	O	O	-
sont	O	O	O	-
tirés	O	O	O	-
;	O	O	O	-
sa	B-PER	O	O	105
douce	O	O	O	-
figure	O	O	O	-
mouton	O	O	O	-
est	O	O	O	-
marquée	O	O	O	-
de	O	O	O	-
taches	O	O	O	-
de	O	O	O	-
rousseur	O	O	O	-
;	O	O	O	-
elle	B-PER	O	O	105
a	O	O	O	-
des	O	O	O	-
lèvres	O	O	O	-
pâles	O	O	O	-
et	O	O	O	-
grosses	O	O	O	-
,	O	O	O	-
qui	O	O	O	-
ne	O	O	O	-
parviennent	O	O	O	-
pas	O	O	O	-
à	O	O	O	-
se	O	O	O	-
rejoindre	O	O	O	-
et	O	O	O	-
qui	O	O	O	-
sourient	O	O	O	-
avec	O	O	O	-
timidité	O	O	O	-
;	O	O	O	-
elle	B-PER	O	O	105
couve	O	O	O	-
l'	B-PER	O	O	65
enfant	I-PER	O	O	-
des	O	O	O	-
yeux	O	O	O	-
–	O	O	O	-
des	O	O	O	-
yeux	O	O	O	-
très	O	O	O	-
bleus	O	O	O	-
,	O	O	O	-
très	O	O	O	-

.	O	O	O	-
Le	O	O	O	-
grondement	O	O	O	-
du	B-LOC	O	O	4
fleuve	I-LOC	O	O	-
monte	O	O	O	-
derrière	O	O	O	-
la	B-FAC	O	O	8
maison	E-FAC	O	O	-
.	O	O	O	-
La	O	O	O	-
pluie	O	O	O	-
bat	O	O	O	-
les	O	O	O	-
carreaux	O	O	O	-
depuis	O	O	O	-
le	O	B-TIME	O	17
commencement	O	I-TIME	O	-
du	B-TIME	I-TIME	O	19
jour	E-TIME	E-TIME	O	-
.	O	O	O	-
Une	O	O	O	-
buée	O	O	O	-
d'	O	O	O	-
eau	O	O	O	-
ruisselle	O	O	O	-
sur	O	O	O	-
la	O	O	O	-
vitre	O	O	O	-
au	O	O	O	-
coin	O	O	O	-
fêlé	O	O	O	-
.	O	O	O	-
Le	B-TIME	O	O	34
jour	I-TIME	O	O	-
jaunâtre	I-TIME	O	O	-
s'	O	O	O	-
éteint	O	O	O	-
.	O	O	O	-
Il	O	O	O	-
fait	O	O	O	-
tiède	O	O	O	-
et	O	O	O	-
fade	O	O	O	-
dans	O	O	O	-
la	B-FAC	O	O	46
chambre	E-FAC	O	O	-
.	O	O	O	-
Le	B-PER	O	O	49
nouveau	I-PER	O	O	-
-	I-PER	O	O	-
né	I-PER	O	O	-
s'	O	O	O	-
agite	O	O	O	-
dans	O	O	O	-
son	B-PER	O	O	49
berceau	O	O	O	-
.	O	O	O	-
Bien	O	O	O	-
que	O	O	O	-
le	B-PER	O	O	61
vieux	I-PER	O	O	-
ait	O	O	O	-
laissé	O	O	O	-
,	O	O	O	-
pour	O	O	O	-
entrer	O	O	O	-
,	O	O	O	-
ses	B-PER	O	O	61
sabots	O	O	O	-
à	O	O	O	-
la	O	O	O	-
porte	O	O	O	-
,	O	O	O	-
son	B-PER	O	O	61
pas	O	O	O	-
a	O	O	O	-
fait	O	O	O	-
craquer	O	O	O	-
le	O	O	O	-
plancher	O	O	O	-
:	O	O	O	-
l'	B-PER	O	O	49
enfant	I-PER	O	O	-
commence	O	O	O	-
à	O	O	O	-
geindre	O	O	O	-
.	O	O	O	-
La	B-PER	O	O	89
mère	I-PER	O	O	-
se	O	O	O	-
penche	O	O	O	-
hors	O	O	O	-
de	O	O	O	-
son	B-PER	O	O	89
lit	O	O	O	-
,	O	O	O	-
afin	O	O	O	-
de	O	O	O	-
le	B-PER	O	O	49
rassurer	O	O	O	-
;	O	O	O	-
et	O	O	O	-
le	B-PER	O	O	61
grand	I-PER	O	O	-
-	I-PER	O	O	-
père	I-PER	O	O	-
allume	O	O	O	-
la	O	O	O	-
lampe	O	O	O	-
en	O	O	O	-
tâtonnant	O	O	O	-
,	O	O	O	-
pour	O	O	O	-
que	O	O	O	-
le	B-PER	O	O	49
petit	I-PER	O	O	-
n'	O	O	O	-
ait	O	O	O	-
pas	O	O	O	-
peur	O	O	O	-
de	O	O	O	-
la	B-TIME	O	O	123
nuit	E-TIME	O	O	-
.	O	O	O	-
La	O	O	O	-
flamme	O	O	O	-
éclaire	O	O	O	-
la	O	O	O	-
figure	O	O	O	-
rouge	O	O	O	-
du	B-PER	O	O	61
vieux	I-PER	O	O	-
Jean	I-PER	O	O	-
-	I-PER	O	O	-
Michel	E-PER	O	O	-
,	O	O	O	-
sa	B-PER	O	O	61
barbe	O	O	O	-
blanche	O	O	O	-
et	O	O	O	-
rude	O	O	O	-
,	O	O	O	-
son	B-PER	O	O	61
air	O	O	O	-
bourru	O	O	O	-
et	O	O	O	-
ses	B-PER	O	O	61
yeux	O	O	O	-
vifs	O	O	O	-
.	O	O	O	-
Il	B-PER	O	O	61
vient	O	O	O	-
près	O	O	O	-
du	O	O	O	-
berceau	O	O	O	-
.	O	O	O	-
Son	B-PER	O	O	61
manteau	O	O	O	-
sent	O	O	O	-
le	O	O	O	-
mouillé	O	O	O	-
;	O	O	O	-
il	B-PER	O	O	61
traîne	O	O	O	-
en	O	O	O	-
marchant	O	O	O	-
ses	B-PER	O	O	61
gros	O	O	O	-
chaussons	O	O	O	-
bleus	O	O	O	-
.	O	O	O	-
Louisa	B-PER	O	O	89
lui	B-PER	O	O	61
fait	O	O	O	-
signe	O	O	O	-
de	O	O	O	-
ne	O	O	O	-
pas	O	O	O	-
s'	O	O	O	-
approcher	O	O	O	-
.	O	O	O	-
Elle	B-PER	O	O	89
est	O	O	O	-
d'	O	O	O	-
un	O	O	O	-
blond	O	O	O	-
presque	O	O	O	-
blanc	O	O	O	-
;	O	O	O	-
ses	B-PER	O	O	89
traits	O	O	O	-
sont	O	O	O	-
tirés	O	O	O	-
;	O	O	O	-
sa	B-PER	O	O	89
douce	O	O	O	-
figure	O	O	O	-
mouton	O	O	O	-
est	O	O	O	-
marquée	O	O	O	-
de	O	O	O	-
taches	O	O	O	-
de	O	O	O	-
rousseur	O	O	O	-
;	O	O	O	-
elle	B-PER	O	O	89
a	O	O	O	-
des	O	O	O	-
lèvres	O	O	O	-
pâles	O	O	O	-
et	O	O	O	-
grosses	O	O	O	-
,	O	O	O	-
qui	O	O	O	-
ne	O	O	O	-
parviennent	O	O	O	-
pas	O	O	O	-
à	O	O	O	-
se	O	O	O	-
rejoindre	O	O	O	-
et	O	O	O	-
qui	O	O	O	-
sourient	O	O	O	-
avec	O	O	O	-
timidité	O	O	O	-
;	O	O	O	-
elle	B-PER	O	O	89
couve	O	O	O	-
l'	B-PER	O	O	49
enfant	I-PER	O	O	-
des	O	O	O	-
yeux	O	O	O	-
–	O	O	O	-
des	O	O	O	-
yeux	O	O	O	-
très	O	O	O	-
bleus	O	O	O	-
,	O	O	O	-
très	O	O	O	-
vagues	O	O	O	-
,	O	O	O	-
où	O	O	O	-
la	O	O	O	-
prunelle	O	O	O	-
est	O	O	O	-
un	O	O	O	-
point	O	O	O	-
tout	O	O	O	-
petit	O	O	O	-
,	O	O	O	-
mais	O	O	O	-
infiniment	O	O	O	-
tendre	O	O	O	-
.	O	O	O	-
L'	B-PER	O	O	49

le	O	B-TIME	O	1
commencement	O	I-TIME	O	-
du	B-TIME	I-TIME	O	3
jour	E-TIME	E-TIME	O	-
.	O	O	O	-
Une	O	O	O	-
buée	O	O	O	-
d'	O	O	O	-
eau	O	O	O	-
ruisselle	O	O	O	-
sur	O	O	O	-
la	O	O	O	-
vitre	O	O	O	-
au	O	O	O	-
coin	O	O	O	-
fêlé	O	O	O	-
.	O	O	O	-
Le	B-TIME	O	O	18
jour	I-TIME	O	O	-
jaunâtre	I-TIME	O	O	-
s'	O	O	O	-
éteint	O	O	O	-
.	O	O	O	-
Il	O	O	O	-
fait	O	O	O	-
tiède	O	O	O	-
et	O	O	O	-
fade	O	O	O	-
dans	O	O	O	-
la	B-FAC	O	O	30
chambre	E-FAC	O	O	-
.	O	O	O	-
Le	B-PER	O	O	33
nouveau	I-PER	O	O	-
-	I-PER	O	O	-
né	I-PER	O	O	-
s'	O	O	O	-
agite	O	O	O	-
dans	O	O	O	-
son	B-PER	O	O	33
berceau	O	O	O	-
.	O	O	O	-
Bien	O	O	O	-
que	O	O	O	-
le	B-PER	O	O	45
vieux	I-PER	O	O	-
ait	O	O	O	-
laissé	O	O	O	-
,	O	O	O	-
pour	O	O	O	-
entrer	O	O	O	-
,	O	O	O	-
ses	B-PER	O	O	45
sabots	O	O	O	-
à	O	O	O	-
la	O	O	O	-
porte	O	O	O	-
,	O	O	O	-
son	B-PER	O	O	45
pas	O	O	O	-
a	O	O	O	-
fait	O	O	O	-
craquer	O	O	O	-
le	O	O	O	-
plancher	O	O	O	-
:	O	O	O	-
l'	B-PER	O	O	33
enfant	I-PER	O	O	-
commence	O	O	O	-
à	O	O	O	-
geindre	O	O	O	-
.	O	O	O	-
La	B-PER	O	O	73
mère	I-PER	O	O	-
se	O	O	O	-
penche	O	O	O	-
hors	O	O	O	-
de	O	O	O	-
son	B-PER	O	O	73
lit	O	O	O	-
,	O	O	O	-
afin	O	O	O	-
de	O	O	O	-
le	B-PER	O	O	33
rassurer	O	O	O	-
;	O	O	O	-
et	O	O	O	-
le	B-PER	O	O	45
grand	I-PER	O	O	-
-	I-PER	O	O	-
père	I-PER	O	O	-
allume	O	O	O	-
la	O	O	O	-
lampe	O	O	O	-
en	O	O	O	-
tâtonnant	O	O	O	-
,	O	O	O	-
pour	O	O	O	-
que	O	O	O	-
le	B-PER	O	O	33
petit	I-PER	O	O	-
n'	O	O	O	-
ait	O	O	O	-
pas	O	O	O	-
peur	O	O	O	-
de	O	O	O	-
la	B-TIME	O	O	107
nuit	E-TIME	O	O	-
.	O	O	O	-
La	O	O	O	-
flamme	O	O	O	-
éclaire	O	O	O	-
la	O	O	O	-
figure	O	O	O	-
rouge	O	O	O	-
du	B-PER	O	O	45
vieux	I-PER	O	O	-
Jean	I-PER	O	O	-
-	I-PER	O	O	-
Michel	E-PER	O	O	-
,	O	O	O	-
sa	B-PER	O	O	45
barbe	O	O	O	-
blanche	O	O	O	-
et	O	O	O	-
rude	O	O	O	-
,	O	O	O	-
son	B-PER	O	O	45
air	O	O	O	-
bourru	O	O	O	-
et	O	O	O	-
ses	B-PER	O	O	45
yeux	O	O	O	-
vifs	O	O	O	-
.	O	O	O	-
Il	B-PER	O	O	45
vient	O	O	O	-
près	O	O	O	-
du	O	O	O	-
berceau	O	O	O	-
.	O	O	O	-
Son	B-PER	O	O	45
manteau	O	O	O	-
sent	O	O	O	-
le	O	O	O	-
mouillé	O	O	O	-
;	O	O	O	-
il	B-PER	O	O	45
traîne	O	O	O	-
en	O	O	O	-
marchant	O	O	O	-
ses	B-PER	O	O	45
gros	O	O	O	-
chaussons	O	O	O	-
bleus	O	O	O	-
.	O	O	O	-
Louisa	B-PER	O	O	73
lui	B-PER	O	O	45
fait	O	O	O	-
signe	O	O	O	-
de	O	O	O	-
ne	O	O	O	-
pas	O	O	O	-
s'	O	O	O	-
approcher	O	O	O	-
.	O	O	O	-
Elle	B-PER	O	O	73
